time	price	quantity	board	source	buyer	seller	initiator
20141013T170817	440.33	100		Auto trade			
20141013T170824	440.53	100		Auto trade			
20141013T170827	440.3	100		Auto trade			
20141013T170827	440.325	100		Auto trade			
20141013T170854	440.26	100		Auto trade			
20141013T170857	440.35	100		Auto trade			
20141013T170858	440.35	100		Auto trade			
20141013T170859	440.24	100		Auto trade			
20141013T170904	440.3	200		Auto trade			
20141013T170904	440.294	100		Auto trade			
20141013T170906	440.24	100		Auto trade			
20141013T170906	440.21	100		Auto trade			
20141013T170906	440.19	100		Auto trade			
20141013T170906	440.21	100		Auto trade			
20141013T170908	440.	200		Auto trade			
20141013T170925	440.24	100		Auto trade			
20141013T170925	440.27	100		Auto trade			
20141013T170929	439.93	125		Auto trade			
20141013T170931	439.912	100		Auto trade			
20141013T170943	440.05	100		Auto trade			
20141013T170943	439.95	100		Auto trade			
20141013T170943	440.05	200		Auto trade			
20141013T170950	440.27	100		Auto trade			
20141013T170956	439.96	100		Auto trade			
20141013T170957	439.9	100		Auto trade			
20141013T170957	439.9001	251		Auto trade			
20141013T171001	440.02	100		Auto trade			
20141013T171001	440.14	100		Auto trade			
20141013T171012	439.845	100		Auto trade			
20141013T171014	439.8	100		Auto trade			
20141013T171014	439.81	100		Auto trade			
20141013T171014	439.86	100		Auto trade			
20141013T171014	439.81	100		Auto trade			
20141013T171014	440.	100		Auto trade			
20141013T171014	439.9	100		Auto trade			
20141013T171014	439.79	100		Auto trade			
20141013T171014	439.8	100		Auto trade			
20141013T171014	439.9	100		Auto trade			
20141013T171014	439.7	100		Auto trade			
20141013T171014	439.5801	1500		Auto trade			
20141013T171014	439.61	200		Auto trade			
20141013T171014	439.58	100		Auto trade			
20141013T171014	439.72	100		Auto trade			
20141013T171015	439.9	300		Auto trade			
20141013T171015	439.7905	300		Auto trade			
20141013T171015	439.79	100		Auto trade			
20141013T171015	439.87	100		Auto trade			
20141013T171020	439.518	300		Auto trade			
20141013T171020	439.89	100		Auto trade			
20141013T171020	439.9	100		Auto trade			
20141013T171028	439.95	100		Auto trade			
20141013T171029	440.12	100		Auto trade			
20141013T171029	439.7153	100		Auto trade			
20141013T171045	439.99	100		Auto trade			
20141013T171045	440.	100		Auto trade			
20141013T171046	439.94	100		Auto trade			
20141013T171049	439.72	130		Auto trade			
20141013T171050	439.93	100		Auto trade			
20141013T171051	439.51	150		Auto trade			
20141013T171053	439.73	100		Auto trade			
20141013T171053	439.57	100		Auto trade			
20141013T171053	439.56	100		Auto trade			
20141013T171053	439.73	100		Auto trade			
20141013T171055	439.9455	400		Auto trade			
20141013T171056	439.695	100		Auto trade			
20141013T171101	439.875	100		Auto trade			
20141013T171102	439.875	100		Auto trade			
20141013T171102	439.79	100		Auto trade			
20141013T171105	439.79	100		Auto trade			
20141013T171109	439.58	100		Auto trade			
20141013T171109	439.765	100		Auto trade			
20141013T171109	439.63	100		Auto trade			
20141013T171109	439.58	100		Auto trade			
20141013T171109	439.79	100		Auto trade			
20141013T171112	439.52	100		Auto trade			
20141013T171118	439.625	100		Auto trade			
20141013T171118	439.465	300		Auto trade			
20141013T171124	439.469	100		Auto trade			
20141013T171129	439.535	100		Auto trade			
20141013T171129	439.51	100		Auto trade			
20141013T171132	439.547	200		Auto trade			
20141013T171132	439.36	100		Auto trade			
20141013T171132	439.31	100		Auto trade			
20141013T171132	439.27	100		Auto trade			
20141013T171132	439.22	100		Auto trade			
20141013T171133	439.245	100		Auto trade			
20141013T171133	439.36	100		Auto trade			
20141013T171133	439.14	100		Auto trade			
20141013T171133	439.11	100		Auto trade			
20141013T171134	439.39	100		Auto trade			
20141013T171134	439.4	100		Auto trade			
20141013T171134	439.51	100		Auto trade			
20141013T171134	439.55	100		Auto trade			
20141013T171137	439.43	100		Auto trade			
20141013T171137	439.495	100		Auto trade			
20141013T171137	439.65	100		Auto trade			
20141013T171137	439.66	100		Auto trade			
20141013T171137	439.65	100		Auto trade			
20141013T171137	439.67	100		Auto trade			
20141013T171141	439.4	100		Auto trade			
20141013T171141	439.41	100		Auto trade			
20141013T171220	439.525	100		Auto trade			
20141013T171220	439.54	100		Auto trade			
20141013T171220	439.515	200		Auto trade			
20141013T171220	439.525	100		Auto trade			
20141013T171220	439.55	300		Auto trade			
20141013T171220	439.525	100		Auto trade			
20141013T171220	439.464	300		Auto trade			
20141013T171220	439.5199	100		Auto trade			
20141013T171220	439.55	100		Auto trade			
20141013T171222	439.55	100		Auto trade			
20141013T171224	439.547	100		Auto trade			
20141013T171224	439.468	100		Auto trade			
20141013T171228	439.55	100		Auto trade			
20141013T171229	439.55	100		Auto trade			
20141013T171229	439.54	100		Auto trade			
20141013T171229	439.535	100		Auto trade			
20141013T171229	439.54	1100		Auto trade			
20141013T171230	439.54	100		Auto trade			
20141013T171231	439.18	100		Auto trade			
20141013T171231	439.17	100		Auto trade			
20141013T171231	439.48	100		Auto trade			
20141013T171231	439.305	100		Auto trade			
20141013T171234	439.45	100		Auto trade			
20141013T171234	439.46	100		Auto trade			
20141013T171234	439.56	100		Auto trade			
20141013T171234	439.53	200		Auto trade			
20141013T171234	439.56	100		Auto trade			
20141013T171234	439.4697	100		Auto trade			
20141013T171234	439.59	100		Auto trade			
20141013T171235	439.4823	100		Auto trade			
20141013T171235	439.52	100		Auto trade			
20141013T171235	439.59	172		Auto trade			
20141013T171235	439.64	100		Auto trade			
20141013T171235	439.625	100		Auto trade			
20141013T171235	439.635	100		Auto trade			
20141013T171235	439.65	100		Auto trade			
20141013T171235	439.655	100		Auto trade			
20141013T171235	439.58	200		Auto trade			
20141013T171235	439.63	100		Auto trade			
20141013T171236	439.5376	100		Auto trade			
20141013T171237	439.67	100		Auto trade			
20141013T171239	439.66	100		Auto trade			
20141013T171242	439.67	100		Auto trade			
20141013T171317	439.88	100		Auto trade			
20141013T171317	439.87	100		Auto trade			
20141013T171317	439.88	500		Auto trade			
20141013T171317	440.	174		Auto trade			
20141013T171323	440.39	100		Auto trade			
20141013T171323	440.4	100		Auto trade			
20141013T171323	440.51	100		Auto trade			
20141013T171323	440.52	100		Auto trade			
20141013T171325	440.46	100		Auto trade			
20141013T171329	440.51	100		Auto trade			
20141013T171330	440.476	462		Auto trade			
20141013T171331	440.33	100		Auto trade			
20141013T171331	440.32	100		Auto trade			
20141013T171331	440.33	100		Auto trade			
20141013T171331	440.32	100		Auto trade			
20141013T171331	440.325	100		Auto trade			
20141013T171351	440.29	100		Auto trade			
20141013T171356	440.32	100		Auto trade			
20141013T171356	440.3	100		Auto trade			
20141013T171356	440.32	100		Auto trade			
20141013T171407	440.24	100		Auto trade			
20141013T171407	440.2	100		Auto trade			
20141013T171407	440.12	100		Auto trade			
20141013T171407	440.09	100		Auto trade			
20141013T171407	439.93	100		Auto trade			
20141013T171407	439.76	173		Auto trade			
20141013T171417	439.67	100		Auto trade			
20141013T171433	440.11	100		Auto trade			
20141013T171436	440.11	100		Auto trade			
20141013T171436	440.18	100		Auto trade			
20141013T171436	440.14	100		Auto trade			
20141013T171436	440.39	100		Auto trade			
20141013T171437	440.569	100		Auto trade			
20141013T171445	440.61	100		Auto trade			
20141013T171452	440.49	192		Auto trade			
20141013T171457	440.187	100		Auto trade			
20141013T171458	440.355	100		Auto trade			
20141013T171458	440.345	100		Auto trade			
20141013T171459	440.23	100		Auto trade			
20141013T171513	440.42	100		Auto trade			
20141013T171515	440.64	100		Auto trade			
20141013T171515	440.63	100		Auto trade			
20141013T171515	440.64	100		Auto trade			
20141013T171517	440.7	157		Auto trade			
20141013T171527	440.27	100		Auto trade			
20141013T171527	440.0601	136		Auto trade			
20141013T171527	440.04	100		Auto trade			
20141013T171553	439.7	100		Auto trade			
20141013T171556	439.61	100		Auto trade			
20141013T171603	439.61	300		Auto trade			
20141013T171603	439.7	100		Auto trade			
20141013T171614	439.32	200		Auto trade			
20141013T171621	439.32	100		Auto trade			
20141013T171624	439.41	100		Auto trade			
20141013T171624	439.38	100		Auto trade			
20141013T171624	439.37	200		Auto trade			
20141013T171635	439.36	100		Auto trade			
20141013T171647	439.37	100		Auto trade			
20141013T171647	439.17	100		Auto trade			
20141013T171647	439.37	100		Auto trade			
20141013T171708	439.04	229		Auto trade			
20141013T171708	439.	200		Auto trade			
20141013T171708	439.14	100		Auto trade			
20141013T171709	439.	200		Auto trade			
20141013T171710	439.	200		Auto trade			
20141013T171711	439.	200		Auto trade			
20141013T171715	439.16	100		Auto trade			
20141013T171715	439.15	100		Auto trade			
20141013T171715	439.16	100		Auto trade			
20141013T171725	439.	100		Auto trade			
20141013T171726	439.	1100		Auto trade			
20141013T171728	439.	100		Auto trade			
20141013T171729	439.	600		Auto trade			
20141013T171731	439.16	100		Auto trade			
20141013T171731	439.15	100		Auto trade			
20141013T171731	439.16	100		Auto trade			
20141013T171731	439.08	100		Auto trade			
20141013T171731	439.25	100		Auto trade			
20141013T171732	439.43	100		Auto trade			
20141013T171732	439.44	100		Auto trade			
20141013T171733	439.25	100		Auto trade			
20141013T171740	439.1836	200		Auto trade			
20141013T171740	439.24	100		Auto trade			
20141013T171743	439.03	990		Auto trade			
20141013T171745	439.	300		Auto trade			
20141013T171746	439.	1619		Auto trade			
20141013T171749	439.	100		Auto trade			
20141013T171750	439.0021	200		Auto trade			
20141013T171750	439.001	175		Auto trade			
20141013T171751	439.	200		Auto trade			
20141013T171752	439.	507		Auto trade			
20141013T171756	439.19	100		Auto trade			
20141013T171816	439.02	100		Auto trade			
20141013T171816	439.	100		Auto trade			
20141013T171816	438.95	100		Auto trade			
20141013T171816	439.	368		Auto trade			
20141013T171817	439.	560		Auto trade			
20141013T171818	439.	200		Auto trade			
20141013T171822	439.17	100		Auto trade			
20141013T171825	439.065	500		Auto trade			
20141013T171835	439.	100		Auto trade			
20141013T171837	439.	895		Auto trade			
20141013T171839	439.	300		Auto trade			
20141013T171841	439.17	100		Auto trade			
20141013T171848	439.	100		Auto trade			
20141013T171857	439.29	100		Auto trade			
20141013T171907	439.02	100		Auto trade			
20141013T171907	439.01	200		Auto trade			
20141013T171907	439.	200		Auto trade			
20141013T171907	439.001	100		Auto trade			
20141013T171907	439.	100		Auto trade			
20141013T171907	439.174	100		Auto trade			
20141013T171912	439.	300		Auto trade			
20141013T171927	439.	100		Auto trade			
20141013T171927	438.9	200		Auto trade			
20141013T171927	438.93	100		Auto trade			
20141013T171927	438.77	100		Auto trade			
20141013T171927	438.74	100		Auto trade			
20141013T171927	438.94	100		Auto trade			
20141013T171927	438.75	100		Auto trade			
20141013T171927	438.94	100		Auto trade			
20141013T171928	438.94	200		Auto trade			
20141013T171929	438.73	200		Auto trade			
20141013T171929	438.845	100		Auto trade			
20141013T171929	438.835	500		Auto trade			
20141013T171929	438.95	100		Auto trade			
20141013T171929	438.93	100		Auto trade			
20141013T171929	438.95	100		Auto trade			
20141013T171929	438.71	100		Auto trade			
20141013T171929	438.75	100		Auto trade			
20141013T171930	438.71	100		Auto trade			
20141013T171934	438.835	100		Auto trade			
20141013T171934	438.71	400		Auto trade			
20141013T171934	438.805	100		Auto trade			
20141013T171935	438.81	100		Auto trade			
20141013T171941	438.775	200		Auto trade			
20141013T171942	438.8	100		Auto trade			
20141013T171943	438.638	100		Auto trade			
20141013T171943	438.74	100		Auto trade			
20141013T171943	438.634	100		Auto trade			
20141013T171943	438.675	100		Auto trade			
20141013T171943	438.66	100		Auto trade			
20141013T171947	438.76	100		Auto trade			
20141013T171954	438.81	100		Auto trade			
20141013T171954	438.82	100		Auto trade			
20141013T171955	438.76	100		Auto trade			
20141013T171955	438.88	100		Auto trade			
20141013T171955	438.81	100		Auto trade			
20141013T171955	438.91	100		Auto trade			
20141013T171955	438.93	100		Auto trade			
20141013T171955	438.76	100		Auto trade			
20141013T171958	438.55	100		Auto trade			
20141013T172000	438.69	300		Auto trade			
20141013T172005	438.645	100		Auto trade			
20141013T172008	438.54	100		Auto trade			
20141013T172008	438.53	100		Auto trade			
20141013T172008	438.51	100		Auto trade			
20141013T172009	438.78	100		Auto trade			
20141013T172009	438.775	100		Auto trade			
20141013T172013	438.54	100		Auto trade			
20141013T172016	438.51	100		Auto trade			
20141013T172018	438.645	100		Auto trade			
20141013T172018	438.79	200		Auto trade			
20141013T172018	438.78	200		Auto trade			
20141013T172019	438.53	200		Auto trade			
20141013T172022	438.51	100		Auto trade			
20141013T172023	438.4	200		Auto trade			
20141013T172023	438.36	100		Auto trade			
20141013T172024	438.368	100		Auto trade			
20141013T172024	438.36	100		Auto trade			
20141013T172024	438.365	100		Auto trade			
20141013T172024	438.4	100		Auto trade			
20141013T172034	438.48	100		Auto trade			
20141013T172034	438.53	100		Auto trade			
20141013T172034	438.54	100		Auto trade			
20141013T172034	438.53	200		Auto trade			
20141013T172034	438.545	100		Auto trade			
20141013T172039	438.79	100		Auto trade			
20141013T172039	438.8	100		Auto trade			
20141013T172043	438.88	100		Auto trade			
20141013T172043	439.	100		Auto trade			
20141013T172044	439.	100		Auto trade			
20141013T172045	439.3596	200		Auto trade			
20141013T172050	439.11	100		Auto trade			
20141013T172055	439.2	100		Auto trade			
20141013T172057	439.	200		Auto trade			
20141013T172058	439.	100		Auto trade			
20141013T172105	438.91	100		Auto trade			
20141013T172128	438.86	100		Auto trade			
20141013T172128	438.88	100		Auto trade			
20141013T172128	438.82	100		Auto trade			
20141013T172128	438.86	100		Auto trade			
20141013T172128	438.7289	175		Auto trade			
20141013T172138	438.67	100		Auto trade			
20141013T172200	438.5	200		Auto trade			
20141013T172214	438.4001	100		Auto trade			
20141013T172218	438.6025	100		Auto trade			
20141013T172228	438.38	100		Auto trade			
20141013T172234	438.2	200		Auto trade			
20141013T172238	437.94	100		Auto trade			
20141013T172238	437.83	100		Auto trade			
20141013T172246	438.0715	100		Auto trade			
20141013T172246	438.025	100		Auto trade			
20141013T172246	438.13	100		Auto trade			
20141013T172246	438.03	100		Auto trade			
20141013T172246	438.04	100		Auto trade			
20141013T172246	438.1	100		Auto trade			
20141013T172246	438.17	100		Auto trade			
20141013T172246	438.03	100		Auto trade			
20141013T172246	438.025	100		Auto trade			
20141013T172307	438.08	100		Auto trade			
20141013T172307	438.07	100		Auto trade			
20141013T172307	438.08	100		Auto trade			
20141013T172307	438.07	100		Auto trade			
20141013T172307	438.08	100		Auto trade			
20141013T172334	438.1	100		Auto trade			
20141013T172334	437.965	100		Auto trade			
20141013T172334	438.09	100		Auto trade			
20141013T172334	438.13	100		Auto trade			
20141013T172338	438.3	100		Auto trade			
20141013T172338	438.155	100		Auto trade			
20141013T172346	438.3	100		Auto trade			
20141013T172355	438.2	150		Auto trade			
20141013T172359	438.2	200		Auto trade			
20141013T172416	438.37	100		Auto trade			
20141013T172445	438.58	100		Auto trade			
20141013T172450	438.78	100		Auto trade			
20141013T172450	438.76	100		Auto trade			
20141013T172450	438.78	100		Auto trade			
20141013T172450	438.86	100		Auto trade			
